delivery_id,delivery_order_id,driver_id,delivery_distance_meters,delivery_status
2600007,82176287,2561,394,DELIVERED
2600008,82177716,10648,1190,DELIVERED
2600010,82181037,21430,1783,DELIVERED
2600015,82184108,,1752,CANCELLED
2600016,82173292,25651,4120,DELIVERED
2600017,82177560,1203,372,DELIVERED
2600021,82178698,35549,4288,DELIVERED
2600028,82178565,21048,641,DELIVERED
2600030,82169079,25651,2558,DELIVERED
2600043,82178921,25651,3471,DELIVERED
2600044,82181214,15469,1423,DELIVERED
2600045,82181646,20142,2131,DELIVERED
2600047,82182017,18359,1850,DELIVERED
2600052,82178441,22198,4083,DELIVERED
2600055,82182176,34867,934,DELIVERED
2600056,82179452,31115,1448,DELIVERED
2600058,82165728,20411,805,DELIVERED
2600062,81931535,,1669,CANCELLED
2600065,82178193,20121,3195,DELIVERED
2600068,82176466,22307,1838,DELIVERED
2600071,82184217,,3199,CANCELLED
2600073,82155866,,5944,CANCELLED
2600075,82176685,25651,3742,DELIVERED
2600076,82182699,25651,2075,DELIVERED
2600079,82178308,39728,789,DELIVERED
2600080,82179844,10281,1979,DELIVERED
2600083,82182137,24584,2445,DELIVERED
2600084,82168211,5236,1259,DELIVERED
2600085,82177107,196,851,DELIVERED
2600086,82179313,196,1177,DELIVERED
2600087,82184256,,5497,CANCELLED
2600090,82179008,1113,1446,DELIVERED
2600092,82179458,12016,2466,DELIVERED
2600098,82176372,22354,766,DELIVERED
2600102,82177191,29324,730,DELIVERED
2600104,82178379,9996,1597,DELIVERED
2600105,82176731,25651,9793,DELIVERED
2600111,82179846,31491,1292,DELIVERED
2600112,82177309,19928,5708,DELIVERED
2600114,82178309,10023,5344,DELIVERED
2600116,82182006,8378,3335,DELIVERED
2600120,82177140,43331,1463,DELIVERED
2600123,82185677,,24149,CANCELLED
2600125,82178801,25651,2016,DELIVERED
2600127,82174835,25651,3667,DELIVERED
2600131,82179587,41633,1371,DELIVERED
2600134,82181031,41633,705,DELIVERED
2600135,82180101,25651,2402,DELIVERED
2600137,82185750,,1311,DELIVERED
2600138,82183507,45436,1474,DELIVERED
2600140,82181546,26273,7114,DELIVERED
2600141,82183543,8193,834,DELIVERED
2600142,82185339,8193,2322,DELIVERED
2600144,82177158,28598,4425,DELIVERED
2600147,82184848,2561,2315,DELIVERED
2600148,82179379,491,1957,DELIVERED
2600149,82182024,2561,900,DELIVERED
2600156,82181765,8655,500,DELIVERED
2600157,82177538,40365,2387,DELIVERED
2600159,82181308,5528,1670,DELIVERED
2600161,82185851,8655,1683,DELIVERED
2600164,82184638,7451,1621,DELIVERED
2600166,82185269,7451,2903,DELIVERED
2600170,82184639,16307,76,DELIVERED
2600171,82182016,42226,5021,DELIVERED
2600172,82184637,25651,4714,DELIVERED
2600177,82182313,37311,588,DELIVERED
2600178,82183401,15724,2361,DELIVERED
2600179,82179928,13117,835,DELIVERED
2600183,82181168,13117,1057,DELIVERED
2600185,82184489,36560,1377,DELIVERED
2600191,82182861,36132,1268,DELIVERED
2600193,82180037,25651,1030,DELIVERED
2600194,82161844,713,2405,DELIVERED
2600202,82173615,25651,3986,DELIVERED
2600204,82182699,25651,2075,DELIVERED
2600206,82174382,29533,279,DELIVERED
2600207,82178881,9177,3280,DELIVERED
2600212,82186473,26879,5017,DELIVERED
2600216,82188133,,8176,CANCELLED
2600221,82185084,,8176,CANCELLED
2600222,82176684,25651,5269,DELIVERED
2600224,82182518,5037,2597,DELIVERED
2600228,82186378,10294,449,DELIVERED
2600229,82185960,3606,1804,DELIVERED
2600230,82185636,12045,3163,DELIVERED
2600231,82186255,40974,2262,DELIVERED
2600234,82181526,6436,1710,DELIVERED
2600240,82185833,7615,1956,DELIVERED
2600241,82186700,7615,569,DELIVERED
2600244,82185783,42193,3110,DELIVERED
2600248,82187022,41941,4106,DELIVERED
2600250,82183021,17457,1572,DELIVERED
2600251,82185771,17486,3542,DELIVERED
2600252,82188083,27823,116,DELIVERED
2600257,82180959,25651,8081,DELIVERED
2600258,82178194,29533,988,DELIVERED
2600265,82181233,28836,1456,DELIVERED
2600267,82184666,45956,3734,DELIVERED
2600269,82186128,42209,2068,DELIVERED
2600270,82182621,41941,1003,DELIVERED
2600271,82176120,25651,882,DELIVERED
2600274,82185729,23860,4394,DELIVERED
2600275,82184860,5445,1574,DELIVERED
2600276,82185659,5445,1185,DELIVERED
2600277,82183358,6952,1166,DELIVERED
2600283,82179062,5623,2373,DELIVERED
2600285,82168890,26223,3531,DELIVERED
2600289,82170980,25347,3613,DELIVERED
2600298,82185066,6516,2485,DELIVERED
2600299,82178801,25651,2016,DELIVERED
2600301,82187217,12347,2284,DELIVERED
2600312,82183812,15050,1076,DELIVERED
2600321,82188084,41970,3418,DELIVERED
2600325,82187250,5037,1360,DELIVERED
2600327,82183680,29865,1916,DELIVERED
2600329,82180037,25651,1030,DELIVERED
2600332,82179063,25651,4866,DELIVERED
2600333,82186347,20248,1921,DELIVERED
2600336,82167755,11930,967,DELIVERED
2600338,82182198,36728,821,DELIVERED
2600340,82188364,37400,495,DELIVERED
2600343,82188048,25651,2266,DELIVERED
2600344,82188238,8531,569,DELIVERED
2600346,82167018,25651,1653,DELIVERED
2600349,82179421,12023,1913,DELIVERED
2600351,82185751,5555,2444,DELIVERED
2600357,82185660,15050,780,DELIVERED
2600358,82186059,42998,4485,DELIVERED
2600359,82185648,24584,885,DELIVERED
2600361,82187941,7492,968,DELIVERED
2600365,82188499,3358,2592,DELIVERED
2600375,82184569,5235,675,DELIVERED
2600378,82188437,6516,1847,DELIVERED
2600389,82186423,25651,1226,DELIVERED
2600390,82187280,12390,1256,DELIVERED
2600393,82186642,29186,1199,DELIVERED
2600398,82187911,41440,1662,DELIVERED
2600400,82189683,19969,790,DELIVERED
2600401,82189482,41440,1208,DELIVERED
2600402,82189429,26506,1499,DELIVERED
2600403,82176684,25651,5269,DELIVERED
2600404,82189359,29324,3168,DELIVERED
2600405,82189080,29324,494,DELIVERED
2600408,82177126,2156,1969,DELIVERED
2600413,82188447,18904,2921,DELIVERED
2600414,82188571,34867,4650,DELIVERED
2600415,82180959,25651,8081,DELIVERED
2600416,82189665,8771,1157,DELIVERED
2600418,82190891,16250,443,DELIVERED
2600428,82186182,25651,4721,DELIVERED
2600429,82189199,25651,634,DELIVERED
2600430,82183364,25651,706,DELIVERED
2600431,82186897,5524,3264,DELIVERED
2600435,82187681,15724,3062,DELIVERED
2600437,82185678,21154,729,DELIVERED
2600438,82189492,,6605,CANCELLED
2600439,82190806,4692,1387,DELIVERED
2600441,82192330,21154,2210,DELIVERED
2600442,82190692,42394,738,DELIVERED
2600443,82188048,25651,2266,DELIVERED
2600444,82191175,28565,2150,DELIVERED
2600447,82186058,14666,2317,DELIVERED
2600451,82179063,25651,4866,DELIVERED
2600452,82189588,12893,6171,DELIVERED
2600455,82187224,27647,654,DELIVERED
2600460,82193063,18359,4828,DELIVERED
2600463,82190825,18748,1435,DELIVERED
2600464,82188901,12390,2770,DELIVERED
2600467,82189020,23842,1006,DELIVERED
2600469,82188711,23842,319,DELIVERED
2600476,82188111,12975,1327,DELIVERED
2600477,82187892,1377,1783,DELIVERED
2600479,82191731,25651,2452,DELIVERED
2600481,82170805,26223,11331,DELIVERED
2600485,82187942,1113,2364,DELIVERED
2600487,82176635,9177,258,DELIVERED
2600491,82190662,22354,2580,DELIVERED
2600492,82191766,10294,939,DELIVERED
2600493,82192578,38337,1313,DELIVERED
2600498,82191489,13356,1500,DELIVERED
2600499,82193707,,327,DELIVERED
2600501,82192287,21923,4366,DELIVERED
2600505,82191173,28284,385,DELIVERED
2600507,82167331,25651,1046,DELIVERED
2600508,82191490,1181,602,DELIVERED
2600509,82192521,28181,2112,DELIVERED
2600510,82192285,31115,3647,DELIVERED
2600513,82191730,11063,3509,DELIVERED
2600515,82190858,20500,4537,DELIVERED
2600519,82179793,25651,2034,DELIVERED
2600521,82191825,37050,2152,DELIVERED
2600522,82191442,17486,1310,DELIVERED
2600523,82188710,2156,879,DELIVERED
2600525,82192672,,6305,CANCELLED
2600530,82192522,16973,827,DELIVERED
2600531,82192968,36560,2932,DELIVERED
2600533,82192438,41108,988,DELIVERED
2600534,82194814,16307,1805,DELIVERED
2600535,82193657,5527,3232,DELIVERED
2600537,82195599,28480,3964,DELIVERED
2600538,82189949,5918,1329,DELIVERED
2600539,82192124,26332,1463,DELIVERED
2600540,82192439,26332,478,DELIVERED
2600541,82190276,17486,1167,DELIVERED
2600542,82188146,25651,2455,DELIVERED
2600543,82194284,38412,2139,DELIVERED
2600545,82191038,36504,3542,DELIVERED
2600546,82193417,5528,2594,DELIVERED
2600549,82183364,25651,706,DELIVERED
2600550,82190947,26223,4086,DELIVERED
2600551,82189021,43331,545,DELIVERED
2600552,82186423,25651,1226,DELIVERED
2600553,82192589,25651,5991,DELIVERED
2600556,82192811,37807,121,DELIVERED
2600563,82196560,,3867,CANCELLED
2600570,82189199,25651,634,DELIVERED
2600572,82194455,36560,2553,DELIVERED
2600573,82188751,25651,4599,DELIVERED
2600574,82187730,25651,2596,DELIVERED
2600575,82196226,758,4506,DELIVERED
2600579,82195001,32407,580,DELIVERED
2600581,82191174,12347,2138,DELIVERED
2600582,82191676,5037,1191,DELIVERED
2600583,82193020,7456,2138,DELIVERED
2600589,82196105,12330,774,DELIVERED
2600593,82181815,16307,915,DELIVERED
2600595,82192529,23860,2533,DELIVERED
2600596,82193232,25651,4503,DELIVERED
2600597,82192286,32130,1728,DELIVERED
2600598,82183358,11887,1166,DELIVERED
2600599,82195163,6536,1935,DELIVERED
2600601,82190666,22354,2213,DELIVERED
2600603,82194711,5528,3539,DELIVERED
2600605,82192847,20248,200,DELIVERED
2600606,82191869,19993,4218,DELIVERED
2600614,82192727,19246,1456,DELIVERED
2600616,82192627,30427,1179,DELIVERED
2600617,82133193,26223,3942,DELIVERED
2600622,82133193,7798,3942,DELIVERED
2600624,82197753,39728,1076,DELIVERED
2600625,82197693,,1092,CANCELLED
2600626,82190949,39010,4191,DELIVERED
2600630,82192550,41208,1190,DELIVERED
2600631,82186182,25651,4721,DELIVERED
2600634,82192705,26223,1429,DELIVERED
2600638,82195758,15279,1110,DELIVERED
2600642,82197738,45436,4276,DELIVERED
2600643,82195701,3478,1531,DELIVERED
2600645,82192665,22307,1590,DELIVERED
2600646,82185769,38926,1594,DELIVERED
2600648,82191731,25651,2452,DELIVERED
2600650,82187730,25651,2596,DELIVERED
2600656,82197913,28838,1040,DELIVERED
2600657,82197945,5349,828,DELIVERED
2600659,82197668,22461,3642,DELIVERED
2600661,82192589,25651,5991,DELIVERED
2600662,82188146,25651,2455,DELIVERED
2600663,82192971,10023,3774,DELIVERED
2600667,81944353,,661,CANCELLED
2600669,82169079,11857,2558,DELIVERED
2600670,82195255,29877,3738,DELIVERED
2600672,82192211,1829,789,DELIVERED
2600675,82189029,12724,257,DELIVERED
2600677,82192591,1829,2239,DELIVERED
2600679,82197540,20121,1865,DELIVERED
2600681,82197978,,313,DELIVERED
2600682,82192230,16832,311,DELIVERED
2600683,82196703,25468,249,DELIVERED
2600684,82190947,26223,4086,DELIVERED
2600694,82192842,28565,3538,DELIVERED
2600695,82197362,38928,6402,DELIVERED
2600698,82198942,,283,DELIVERED
2600704,82199208,34207,553,DELIVERED
2600707,82198651,22266,3830,DELIVERED
2600709,82195754,10292,1463,DELIVERED
2600710,82198600,20346,2348,DELIVERED
2600711,82193759,18102,819,DELIVERED
2600713,82194090,6516,1770,DELIVERED
2600714,82196762,37474,4161,DELIVERED
2600715,82196620,41941,2139,DELIVERED
2600719,82197145,31050,1760,DELIVERED
2600720,82197344,10560,4884,DELIVERED
2600722,82199223,1419,2119,DELIVERED
2600724,82186953,14805,2470,DELIVERED
2600725,82197495,41941,2184,DELIVERED
2600728,82192231,25651,3259,DELIVERED
2600730,82198016,25651,6197,DELIVERED
2600732,82192011,25651,1766,DELIVERED
2600733,82196501,45108,566,DELIVERED
2600736,82198123,25651,2545,DELIVERED
2600743,82190462,11857,1751,DELIVERED
2600744,82196704,42209,1292,DELIVERED
2600748,82202486,,5108,CANCELLED
2600750,82196472,10545,1616,DELIVERED
2600752,82198858,33410,1520,DELIVERED
2600755,82197791,14059,745,DELIVERED
2600757,82198198,42209,1116,DELIVERED
2600759,82194897,10545,1987,DELIVERED
2600763,82194558,25651,2737,DELIVERED
2600764,82198080,25651,1872,DELIVERED
2600765,82200075,31115,3561,DELIVERED
2600766,82188751,25651,4599,DELIVERED
2600768,82199955,41970,2935,DELIVERED
2600769,82202623,,1645,CANCELLED
2600771,82194708,3358,3837,DELIVERED
2600772,82185768,42209,1992,DELIVERED
2600776,82199590,19969,620,DELIVERED
2600779,82184637,25651,4714,DELIVERED
2600781,82199954,25651,6534,DELIVERED
2600782,82166120,6726,306,DELIVERED
2600784,82201164,9177,2384,DELIVERED
2600786,82200567,26506,298,DELIVERED
2600787,82174382,10294,279,DELIVERED
2600788,82196402,5037,2382,DELIVERED
2600790,82198366,26536,1300,DELIVERED
2600791,82197835,10024,181,DELIVERED
2600792,82196469,37311,3369,DELIVERED
2600797,82199433,29686,2821,DELIVERED
2600802,82196866,,306,DELIVERED
2600805,82191345,7857,1969,DELIVERED
2600808,82191700,632,991,DELIVERED
2600809,82201616,8940,409,DELIVERED
2600814,82200073,7451,1461,DELIVERED
2600815,82190267,40069,2088,DELIVERED
2600816,82192455,7336,7127,DELIVERED
2600821,82199954,22198,6534,DELIVERED
2600826,82199394,31353,3888,DELIVERED
2600832,82201907,16712,1766,DELIVERED
2600833,82200076,16712,4210,DELIVERED
2600834,82197787,21044,1344,DELIVERED
2600836,82200302,11125,1458,DELIVERED
2600840,82202539,23842,2711,DELIVERED
2600843,82200716,30299,4465,DELIVERED
2600846,82199648,5965,4819,DELIVERED
2600848,82200823,10636,2852,DELIVERED
2600850,82199059,7480,5545,DELIVERED
2600852,82197010,2561,561,DELIVERED
2600854,82199515,2561,1340,DELIVERED
2600858,82192705,26223,1429,DELIVERED
2600860,82201447,10877,956,DELIVERED
2600861,82198123,25651,2545,DELIVERED
2600862,82201105,38395,764,DELIVERED
2600863,82201320,28910,2117,DELIVERED
2600868,82192231,25651,3259,DELIVERED
2600869,82201328,5037,1831,DELIVERED
2600870,82202259,36932,1066,DELIVERED
2600874,82197177,14346,6356,DELIVERED
2600875,82201990,16575,1947,DELIVERED
2600877,82200386,24217,4142,DELIVERED
2600880,82200936,24217,825,DELIVERED
2600882,82198080,25651,1872,DELIVERED
2600883,82206104,38412,4213,DELIVERED
2600886,82195270,8193,1078,DELIVERED
2600893,82195260,31667,1837,DELIVERED
2600897,82202624,33341,2137,DELIVERED
2600898,82199259,31667,1564,DELIVERED
2600899,82195944,2688,5054,DELIVERED
2600904,82179793,25651,2034,DELIVERED
2600906,82204077,2186,1657,DELIVERED
2600910,82202277,26273,5497,DELIVERED
2600912,82202522,26332,1411,DELIVERED
2600913,82206680,3621,4960,DELIVERED
2600915,82206279,17457,1586,DELIVERED
2600917,82193232,25651,4503,DELIVERED
2600918,82202321,4737,1456,DELIVERED
2600920,82200762,25651,2704,DELIVERED
2600921,82185995,46025,7609,DELIVERED
2600922,82199547,40974,2462,DELIVERED
2600924,82200762,9043,2704,DELIVERED
2600925,82207518,34623,581,DELIVERED
2600926,82200822,26332,658,DELIVERED
2600927,82202319,25651,2989,DELIVERED
2600929,82202801,5555,1936,DELIVERED
2600931,82202417,26332,2107,DELIVERED
2600932,82201284,13117,340,DELIVERED
2600938,82202320,21923,1582,DELIVERED
2600940,82197538,7799,5221,DELIVERED
2600941,82204750,12586,968,DELIVERED
2600946,82206242,8970,866,DELIVERED
2600947,82203087,5276,899,DELIVERED
2600949,82170805,26223,11331,DELIVERED
2600950,82192011,25651,1766,DELIVERED
2600951,82202469,39814,1485,DELIVERED
2600954,82205026,2156,2782,DELIVERED
2600957,82194558,25651,2737,DELIVERED
2600959,82200668,22266,4967,DELIVERED
2600961,82202242,27923,3012,DELIVERED
2600962,82202418,25651,571,DELIVERED
2600965,82201739,24584,1866,DELIVERED
2600969,82200662,30554,801,DELIVERED
2600972,82197765,12079,1184,DELIVERED
2600973,82207123,17749,3301,DELIVERED
2600975,82204679,15724,6534,DELIVERED
2600978,82203842,22354,3660,DELIVERED
2600981,82203020,41633,512,DELIVERED
2600985,82206549,6979,1121,DELIVERED
2600990,82202674,44492,1055,DELIVERED
2600991,82205564,34079,1340,DELIVERED
2600999,82207468,34241,3508,DELIVERED
2601001,82208876,34241,2468,DELIVERED
2601006,82208764,45108,1184,DELIVERED
2601013,82201911,25651,1162,DELIVERED
2601015,82201911,33349,1162,DELIVERED
2601018,82201460,5308,1140,DELIVERED
2601019,82202319,25651,2989,DELIVERED
2601023,82205936,28913,3215,DELIVERED
2601024,82202418,25651,571,DELIVERED
2601026,82205807,29324,3319,DELIVERED
2601029,82198016,25651,6197,DELIVERED
2601030,82201294,23860,5042,DELIVERED
2601032,82207574,24584,3220,DELIVERED
2601034,82202755,23523,575,DELIVERED
2601035,82205808,23523,2021,DELIVERED
2601036,82206548,41862,712,DELIVERED
2601041,82206765,2156,1065,DELIVERED
2601042,82200475,26506,298,DELIVERED
2601043,82210629,12620,1048,DELIVERED
2601045,82207320,23799,3281,DELIVERED
2601048,82208547,1829,1791,DELIVERED
2601051,82187776,9025,2322,DELIVERED
2601055,82204921,25651,2683,DELIVERED
2601056,82201793,25651,4188,DELIVERED
2601057,82208166,38813,2462,DELIVERED
2601059,82207467,6516,1834,DELIVERED
2601061,82208072,19928,2685,DELIVERED
2601064,82208283,6436,1582,DELIVERED
2601066,82207619,27747,5686,DELIVERED
2601068,82208320,8592,340,DELIVERED
2601071,82177538,33316,2387,DELIVERED
2601074,82209306,30916,1690,DELIVERED
2601078,82213254,36132,1931,DELIVERED
2601079,82206762,5524,1151,DELIVERED
2601082,82208793,8182,3608,DELIVERED
2601084,82210601,40148,1485,DELIVERED
2601090,82207732,40148,592,DELIVERED
2601092,82208288,30916,2591,DELIVERED
2601097,82208527,1181,843,DELIVERED
2601098,82213497,11522,3169,DELIVERED
2601100,82209843,4536,722,DELIVERED
2601102,82207616,36718,2491,DELIVERED
2601105,82213563,25651,5922,DELIVERED
2601110,82212540,32109,2435,DELIVERED
2601111,82207931,12347,2342,DELIVERED
2601113,82209489,37479,311,DELIVERED
2601120,82209266,37479,1628,DELIVERED
2601122,82209397,8771,1087,DELIVERED
2601123,82207918,40051,2215,DELIVERED
2601124,82197010,18359,561,DELIVERED
2601125,82210227,5349,4523,DELIVERED
2601126,82207999,5235,2415,DELIVERED
2601127,82201849,5349,851,DELIVERED
2601129,82208543,21430,1287,DELIVERED
2601132,82209079,25651,2956,DELIVERED
2601135,82206056,27050,5852,DELIVERED
2601138,82198794,14805,2339,DELIVERED
2601141,82199717,38926,6186,DELIVERED
2601143,82202710,,979,CANCELLED
2601144,82200074,2490,214,DELIVERED
2601145,82207876,2490,922,DELIVERED
2601147,82213492,35254,4510,DELIVERED
2601150,82171953,25651,1871,DELIVERED
2601152,82207699,25651,4421,DELIVERED
2601154,82198005,32130,4882,DELIVERED
2601157,82210282,41398,2520,DELIVERED
2601158,82207618,7362,545,DELIVERED
2601159,82208580,3358,2251,DELIVERED
2601160,82207820,21923,2272,DELIVERED
2601167,82210146,15279,1266,DELIVERED
2601175,82212454,33410,904,DELIVERED
2601176,82209395,10292,3587,DELIVERED
2601182,82211442,1203,654,DELIVERED
2601184,82213832,7798,6438,DELIVERED
2601186,82213265,31090,2242,DELIVERED
2601190,82211780,8655,2064,DELIVERED
2601193,82209328,3780,2077,DELIVERED
2601194,82189482,10294,1208,DELIVERED
2601196,82214493,28817,5996,DELIVERED
2601201,82211088,30032,1152,DELIVERED
2601203,82209550,5037,3884,DELIVERED
2601204,82212816,7716,1607,DELIVERED
2601206,82213617,33341,2688,DELIVERED
2601208,82211328,12975,2567,DELIVERED
2601209,82207839,33341,1255,DELIVERED
2601210,82208972,1948,954,DELIVERED
2601212,82210135,28565,2846,DELIVERED
2601213,82211238,33349,2771,DELIVERED
2601218,82216006,20142,3373,DELIVERED
2601220,82208991,1377,5755,DELIVERED
2601225,82214241,10636,2560,DELIVERED
2601228,82216378,,4928,CANCELLED
2601229,82215035,23547,1490,DELIVERED
2601230,82215059,25651,2386,DELIVERED
2601231,82215193,30299,2988,DELIVERED
2601232,82213718,18178,1852,DELIVERED
2601234,82208352,42395,1190,DELIVERED
2601236,82211346,2913,340,DELIVERED
2601240,82213560,36969,1845,DELIVERED
2601241,82211384,7492,1466,DELIVERED
2601242,82207702,44871,2304,DELIVERED
2601243,82214399,29324,1030,DELIVERED
2601245,82209267,25651,1475,DELIVERED
2601246,82208544,29865,1105,DELIVERED
2601247,82165553,18904,8375,DELIVERED
2601252,82213444,196,1064,DELIVERED
2601253,82215895,13356,524,DELIVERED
2601255,82202803,21154,1064,DELIVERED
2601257,82217499,,2903,CANCELLED
2601258,82215145,34867,1779,DELIVERED
2601259,82209764,25651,2300,DELIVERED
2601260,82211094,,227,DELIVERED
2601261,82211681,358,3586,DELIVERED
2601262,82211762,33410,2568,DELIVERED
2601264,82209521,17322,554,DELIVERED
2601266,82212823,6952,3211,DELIVERED
2601267,82209764,40210,2300,DELIVERED
2601273,82207699,25651,4421,DELIVERED
2601274,82218689,,1801,CANCELLED
2601278,82213966,2820,560,DELIVERED
2601280,82216234,3834,1169,DELIVERED
2601281,82211523,5445,1985,DELIVERED
2601285,82213900,45436,1323,DELIVERED
2601286,82188751,28668,4599,DELIVERED
2601287,82213491,39789,3801,DELIVERED
2601290,81967761,,2475,CANCELLED
2601294,82213325,30221,1689,DELIVERED
2601296,82215710,430,654,DELIVERED
2601297,82207874,27921,246,DELIVERED
2601301,82214149,8531,4751,DELIVERED
2601306,82216928,5276,880,DELIVERED
2601308,82204921,25651,2683,DELIVERED
2601312,82216373,25468,3649,DELIVERED
